phenomenonTime,Q_m³/s
2010-01-01T00:00:00Z,2.8
2010-01-02T00:00:00Z,2.3
2010-01-03T00:00:00Z,1.9
2010-01-04T00:00:00Z,1.7
2010-01-05T00:00:00Z,1.7
2010-01-06T00:00:00Z,1.85
2010-01-07T00:00:00Z,1.85
2010-01-08T00:00:00Z,1.66
2010-01-09T00:00:00Z,1.5
2010-01-10T00:00:00Z,1.46
2010-01-11T00:00:00Z,1.42
2010-01-12T00:00:00Z,1.38
2010-01-13T00:00:00Z,1.3
2010-01-14T00:00:00Z,1.3
2010-01-15T00:00:00Z,1.3
2010-01-16T00:00:00Z,1.18
2010-01-17T00:00:00Z,1.18
2010-01-18T00:00:00Z,1.46
2010-01-19T00:00:00Z,1.75
2010-01-20T00:00:00Z,2.6
2010-01-21T00:00:00Z,2.75
2010-01-22T00:00:00Z,2.3
2010-01-23T00:00:00Z,2.22
2010-01-24T00:00:00Z,2
2010-01-25T00:00:00Z,1.75
2010-01-26T00:00:00Z,1.54
2010-01-27T00:00:00Z,1.8
2010-01-28T00:00:00Z,1.7
2010-01-29T00:00:00Z,1.75
2010-01-30T00:00:00Z,1.75
2010-01-31T00:00:00Z,1.58
2010-02-01T00:00:00Z,1.5
2010-02-02T00:00:00Z,1.34
2010-02-03T00:00:00Z,1.38
2010-02-04T00:00:00Z,1.34
2010-02-05T00:00:00Z,1.38
2010-02-06T00:00:00Z,1.38
2010-02-07T00:00:00Z,1.38
2010-02-08T00:00:00Z,1.58
2010-02-09T00:00:00Z,1.54
2010-02-10T00:00:00Z,1.5
2010-02-11T00:00:00Z,1.42
2010-02-12T00:00:00Z,1.5
2010-02-13T00:00:00Z,1.5
2010-02-14T00:00:00Z,1.46
2010-02-15T00:00:00Z,1.46
2010-02-16T00:00:00Z,1.46
2010-02-17T00:00:00Z,1.34
2010-02-18T00:00:00Z,1.18
2010-02-19T00:00:00Z,1.18
2010-02-20T00:00:00Z,1.26
2010-02-21T00:00:00Z,1.26
2010-02-22T00:00:00Z,1.22
2010-02-23T00:00:00Z,2.1
2010-02-24T00:00:00Z,3.45
2010-02-25T00:00:00Z,2.95
2010-02-26T00:00:00Z,3.2
2010-02-27T00:00:00Z,3.3
2010-02-28T00:00:00Z,3.15
2010-03-01T00:00:00Z,2.9
2010-03-02T00:00:00Z,2.45
2010-03-03T00:00:00Z,2.45
2010-03-04T00:00:00Z,2.55
2010-03-05T00:00:00Z,2.45
2010-03-06T00:00:00Z,2.3
2010-03-07T00:00:00Z,2.05
2010-03-08T00:00:00Z,2
2010-03-09T00:00:00Z,1.9
2010-03-10T00:00:00Z,1.9
2010-03-11T00:00:00Z,1.9
2010-03-12T00:00:00Z,1.9
2010-03-13T00:00:00Z,1.9
2010-03-14T00:00:00Z,1.9
2010-03-15T00:00:00Z,1.9
2010-03-16T00:00:00Z,1.8
2010-03-17T00:00:00Z,1.66
2010-03-18T00:00:00Z,1.62
2010-03-19T00:00:00Z,1.54
2010-03-20T00:00:00Z,1.54
2010-03-21T00:00:00Z,1.66
2010-03-22T00:00:00Z,1.8
2010-03-23T00:00:00Z,1.62
2010-03-24T00:00:00Z,1.54
2010-03-25T00:00:00Z,1.5
2010-03-26T00:00:00Z,1.46
2010-03-27T00:00:00Z,1.5
2010-03-28T00:00:00Z,1.46
2010-03-29T00:00:00Z,1.54
2010-03-30T00:00:00Z,1.54
2010-03-31T00:00:00Z,1.54
2010-04-01T00:00:00Z,1.38
2010-04-02T00:00:00Z,1.26
2010-04-03T00:00:00Z,1.26
2010-04-04T00:00:00Z,1.18
2010-04-05T00:00:00Z,1.14
2010-04-06T00:00:00Z,1.1
2010-04-07T00:00:00Z,1.18
2010-04-08T00:00:00Z,1.14
2010-04-09T00:00:00Z,1.02
2010-04-10T00:00:00Z,1.02
2010-04-11T00:00:00Z,0.94
2010-04-12T00:00:00Z,0.94
2010-04-13T00:00:00Z,0.94
2010-04-14T00:00:00Z,0.82
2010-04-15T00:00:00Z,0.94
2010-04-16T00:00:00Z,0.78
2010-04-17T00:00:00Z,0.74
2010-04-18T00:00:00Z,0.66
2010-04-19T00:00:00Z,0.66
2010-04-20T00:00:00Z,0.62
2010-04-21T00:00:00Z,0.66
2010-04-22T00:00:00Z,0.66
2010-04-23T00:00:00Z,0.62
2010-04-24T00:00:00Z,0.59
2010-04-25T00:00:00Z,0.53
2010-04-26T00:00:00Z,0.5
2010-04-27T00:00:00Z,0.5
2010-04-28T00:00:00Z,0.5
2010-04-29T00:00:00Z,0.53
2010-04-30T00:00:00Z,0.59
2010-05-01T00:00:00Z,0.5
2010-05-02T00:00:00Z,0.47
2010-05-03T00:00:00Z,0.59
2010-05-04T00:00:00Z,0.7
2010-05-05T00:00:00Z,0.59
2010-05-06T00:00:00Z,0.74
2010-05-07T00:00:00Z,1.62
2010-05-08T00:00:00Z,1.22
2010-05-09T00:00:00Z,1.14
2010-05-10T00:00:00Z,1.14
2010-05-11T00:00:00Z,0.94
2010-05-12T00:00:00Z,1.95
2010-05-13T00:00:00Z,1.58
2010-05-14T00:00:00Z,1.34
2010-05-15T00:00:00Z,1.34
2010-05-16T00:00:00Z,1.22
2010-05-17T00:00:00Z,0.94
2010-05-18T00:00:00Z,0.74
2010-05-19T00:00:00Z,1.06
2010-05-20T00:00:00Z,2.1
2010-05-21T00:00:00Z,1.58
2010-05-22T00:00:00Z,1.34
2010-05-23T00:00:00Z,1.26
2010-05-24T00:00:00Z,1.18
2010-05-25T00:00:00Z,1.26
2010-05-26T00:00:00Z,1.18
2010-05-27T00:00:00Z,1.18
2010-05-28T00:00:00Z,1.26
2010-05-29T00:00:00Z,1.3
2010-05-30T00:00:00Z,1.3
2010-05-31T00:00:00Z,1.38
2010-06-01T00:00:00Z,1.42
2010-06-02T00:00:00Z,1.66
2010-06-03T00:00:00Z,1.58
2010-06-04T00:00:00Z,1.18
2010-06-05T00:00:00Z,0.98
2010-06-06T00:00:00Z,0.94
2010-06-07T00:00:00Z,0.9
2010-06-08T00:00:00Z,0.86
2010-06-09T00:00:00Z,0.78
2010-06-10T00:00:00Z,0.7
2010-06-11T00:00:00Z,0.74
2010-06-12T00:00:00Z,0.66
2010-06-13T00:00:00Z,0.66
2010-06-14T00:00:00Z,0.62
2010-06-15T00:00:00Z,0.62
2010-06-16T00:00:00Z,0.62
2010-06-17T00:00:00Z,0.53
2010-06-18T00:00:00Z,0.47
2010-06-19T00:00:00Z,0.47
2010-06-20T00:00:00Z,0.47
2010-06-21T00:00:00Z,0.56
2010-06-22T00:00:00Z,0.66
2010-06-23T00:00:00Z,0.74
2010-06-24T00:00:00Z,0.66
2010-06-25T00:00:00Z,0.66
2010-06-26T00:00:00Z,0.66
2010-06-27T00:00:00Z,0.66
2010-06-28T00:00:00Z,0.66
2010-06-29T00:00:00Z,0.62
2010-06-30T00:00:00Z,0.62
2010-07-01T00:00:00Z,0.35
2010-07-02T00:00:00Z,0.32
2010-07-03T00:00:00Z,0.32
2010-07-04T00:00:00Z,0.32
2010-07-05T00:00:00Z,0.35
2010-07-06T00:00:00Z,0.3
2010-07-07T00:00:00Z,0.26
2010-07-08T00:00:00Z,0.2
2010-07-09T00:00:00Z,0.16
2010-07-10T00:00:00Z,0.16
2010-07-11T00:00:00Z,0.22
2010-07-12T00:00:00Z,0.22
2010-07-13T00:00:00Z,0.53
2010-07-14T00:00:00Z,0.41
2010-07-15T00:00:00Z,0.59
2010-07-16T00:00:00Z,0.44
2010-07-17T00:00:00Z,0.35
2010-07-18T00:00:00Z,0.35
2010-07-19T00:00:00Z,0.35
2010-07-20T00:00:00Z,0.26
2010-07-21T00:00:00Z,0.22
2010-07-22T00:00:00Z,0.14
2010-07-23T00:00:00Z,0.14
2010-07-24T00:00:00Z,0.86
2010-07-25T00:00:00Z,0.35
2010-07-26T00:00:00Z,0.32
2010-07-27T00:00:00Z,0.78
2010-07-28T00:00:00Z,0.53
2010-07-29T00:00:00Z,0.7
2010-07-30T00:00:00Z,0.62
2010-07-31T00:00:00Z,0.41
2010-08-01T00:00:00Z,0.35
2010-08-02T00:00:00Z,0.38
2010-08-03T00:00:00Z,0.38
2010-08-04T00:00:00Z,0.24
2010-08-05T00:00:00Z,0.26
2010-08-06T00:00:00Z,0.59
2010-08-07T00:00:00Z,0.82
2010-08-08T00:00:00Z,0.5
2010-08-09T00:00:00Z,0.47
2010-08-10T00:00:00Z,0.32
2010-08-11T00:00:00Z,0.3
2010-08-12T00:00:00Z,0.47
2010-08-13T00:00:00Z,1.46
2010-08-14T00:00:00Z,0.78
2010-08-15T00:00:00Z,0.59
