phenomenonTime,Q_m³/s
2010-01-01T00:00:00Z,8.38
2010-01-02T00:00:00Z,8.16
2010-01-03T00:00:00Z,6.46
2010-01-04T00:00:00Z,5.66
2010-01-05T00:00:00Z,5.11
2010-01-06T00:00:00Z,4.93
2010-01-07T00:00:00Z,5.11
2010-01-08T00:00:00Z,5.11
2010-01-09T00:00:00Z,4.93
2010-01-10T00:00:00Z,4.75
2010-01-11T00:00:00Z,4.75
2010-01-12T00:00:00Z,5.11
2010-01-13T00:00:00Z,5.29
2010-01-14T00:00:00Z,3.2
2010-01-15T00:00:00Z,1.31
2010-01-16T00:00:00Z,1.22
2010-01-17T00:00:00Z,1.31
2010-01-18T00:00:00Z,3.03
2010-01-19T00:00:00Z,3.54
2010-01-20T00:00:00Z,3.54
2010-01-21T00:00:00Z,3.54
2010-01-22T00:00:00Z,2.86
2010-01-23T00:00:00Z,2.37
2010-01-24T00:00:00Z,2.23
2010-01-25T00:00:00Z,1.5
2010-01-26T00:00:00Z,1.07
2010-01-27T00:00:00Z,0.875
2010-01-28T00:00:00Z,0.875
2010-01-29T00:00:00Z,1.14
2010-01-30T00:00:00Z,2.86
2010-01-31T00:00:00Z,3.03
2010-02-01T00:00:00Z,2.86
2010-02-02T00:00:00Z,3.37
2010-02-03T00:00:00Z,4.39
2010-02-04T00:00:00Z,5.66
2010-02-05T00:00:00Z,3.2
2010-02-06T00:00:00Z,0.811
2010-02-07T00:00:00Z,0.624
2010-02-08T00:00:00Z,0.5
2010-02-09T00:00:00Z,0.38
2010-02-10T00:00:00Z,0.328
2010-02-11T00:00:00Z,0.38
2010-02-12T00:00:00Z,3.71
2010-02-13T00:00:00Z,4.57
2010-02-14T00:00:00Z,4.22
2010-02-15T00:00:00Z,3.37
2010-02-16T00:00:00Z,3.37
2010-02-17T00:00:00Z,0.875
2010-02-18T00:00:00Z,0.624
2010-02-19T00:00:00Z,0.624
2010-02-20T00:00:00Z,0.624
2010-02-21T00:00:00Z,0.624
2010-02-22T00:00:00Z,0.624
2010-02-23T00:00:00Z,1.07
2010-02-24T00:00:00Z,4.05
2010-02-25T00:00:00Z,9.74
2010-02-26T00:00:00Z,17.4
2010-02-27T00:00:00Z,16.5
2010-02-28T00:00:00Z,14.1
2010-03-01T00:00:00Z,12.3
2010-03-02T00:00:00Z,8.38
2010-03-03T00:00:00Z,6.06
2010-03-04T00:00:00Z,5.47
2010-03-05T00:00:00Z,3.54
2010-03-06T00:00:00Z,1.85
